frame_index,timestamp_unix,timestamp_iso
0,1765926713.0078762,2025-12-16T23:11:53.007880+00:00
1,1765926713.026572,2025-12-16T23:11:53.026577+00:00
2,1765926713.047565,2025-12-16T23:11:53.047569+00:00
3,1765926713.06758,2025-12-16T23:11:53.067586+00:00
4,1765926713.088494,2025-12-16T23:11:53.088498+00:00
5,1765926713.1092942,2025-12-16T23:11:53.109298+00:00
6,1765926713.130186,2025-12-16T23:11:53.130189+00:00
7,1765926713.15105,2025-12-16T23:11:53.151051+00:00
8,1765926713.169888,2025-12-16T23:11:53.169891+00:00
9,1765926713.190772,2025-12-16T23:11:53.190778+00:00
10,1765926713.209336,2025-12-16T23:11:53.209339+00:00
11,1765926713.230211,2025-12-16T23:11:53.230215+00:00
12,1765926713.248733,2025-12-16T23:11:53.248737+00:00
13,1765926713.267584,2025-12-16T23:11:53.267587+00:00
14,1765926713.288492,2025-12-16T23:11:53.288495+00:00
15,1765926713.30928,2025-12-16T23:11:53.309281+00:00
16,1765926713.329878,2025-12-16T23:11:53.329879+00:00
17,1765926713.3507562,2025-12-16T23:11:53.350758+00:00
18,1765926713.367554,2025-12-16T23:11:53.367561+00:00
19,1765926713.384606,2025-12-16T23:11:53.384612+00:00
20,1765926713.401644,2025-12-16T23:11:53.401649+00:00
21,1765926713.42166,2025-12-16T23:11:53.421665+00:00
22,1765926713.438477,2025-12-16T23:11:53.438482+00:00
23,1765926713.459376,2025-12-16T23:11:53.459381+00:00
24,1765926713.480287,2025-12-16T23:11:53.480293+00:00
25,1765926713.500813,2025-12-16T23:11:53.500815+00:00
26,1765926713.522487,2025-12-16T23:11:53.522493+00:00
27,1765926713.54204,2025-12-16T23:11:53.542046+00:00
28,1765926713.562572,2025-12-16T23:11:53.562578+00:00
29,1765926713.583466,2025-12-16T23:11:53.583475+00:00
30,1765926713.603831,2025-12-16T23:11:53.603838+00:00
31,1765926713.6247969,2025-12-16T23:11:53.624824+00:00
32,1765926713.6450438,2025-12-16T23:11:53.645051+00:00
33,1765926713.663981,2025-12-16T23:11:53.663987+00:00
34,1765926713.6836731,2025-12-16T23:11:53.683703+00:00
35,1765926713.7031639,2025-12-16T23:11:53.703168+00:00
36,1765926713.722115,2025-12-16T23:11:53.722120+00:00
37,1765926713.74302,2025-12-16T23:11:53.743026+00:00
38,1765926713.760839,2025-12-16T23:11:53.760871+00:00
39,1765926713.779226,2025-12-16T23:11:53.779233+00:00
40,1765926713.7968588,2025-12-16T23:11:53.796865+00:00
41,1765926713.8163042,2025-12-16T23:11:53.816307+00:00
42,1765926713.8354251,2025-12-16T23:11:53.835430+00:00
43,1765926713.8563359,2025-12-16T23:11:53.856339+00:00
44,1765926713.8752441,2025-12-16T23:11:53.875248+00:00
45,1765926713.892564,2025-12-16T23:11:53.892605+00:00
46,1765926713.913484,2025-12-16T23:11:53.913486+00:00
47,1765926713.934381,2025-12-16T23:11:53.934382+00:00
48,1765926713.95524,2025-12-16T23:11:53.955241+00:00
49,1765926713.9761002,2025-12-16T23:11:53.976101+00:00
50,1765926713.9969568,2025-12-16T23:11:53.996958+00:00
51,1765926714.017836,2025-12-16T23:11:54.017843+00:00
52,1765926714.0381892,2025-12-16T23:11:54.038196+00:00
53,1765926714.0559402,2025-12-16T23:11:54.055945+00:00
54,1765926714.0768268,2025-12-16T23:11:54.076833+00:00
55,1765926714.097773,2025-12-16T23:11:54.097779+00:00
56,1765926714.118143,2025-12-16T23:11:54.118151+00:00
57,1765926714.1390789,2025-12-16T23:11:54.139085+00:00
58,1765926714.160053,2025-12-16T23:11:54.160063+00:00
59,1765926714.179771,2025-12-16T23:11:54.179777+00:00
60,1765926714.196723,2025-12-16T23:11:54.196727+00:00
61,1765926714.216634,2025-12-16T23:11:54.216644+00:00
62,1765926714.237563,2025-12-16T23:11:54.237567+00:00
63,1765926714.2549682,2025-12-16T23:11:54.254973+00:00
64,1765926714.2718499,2025-12-16T23:11:54.271856+00:00
65,1765926714.29021,2025-12-16T23:11:54.290215+00:00
66,1765926714.309281,2025-12-16T23:11:54.309287+00:00
67,1765926714.330113,2025-12-16T23:11:54.330118+00:00
68,1765926714.346859,2025-12-16T23:11:54.346866+00:00
69,1765926714.367965,2025-12-16T23:11:54.367969+00:00
70,1765926714.388858,2025-12-16T23:11:54.388863+00:00
71,1765926714.4093492,2025-12-16T23:11:54.409352+00:00
72,1765926714.426195,2025-12-16T23:11:54.426220+00:00
73,1765926714.447186,2025-12-16T23:11:54.447190+00:00
74,1765926714.466356,2025-12-16T23:11:54.466362+00:00
75,1765926714.4872751,2025-12-16T23:11:54.487279+00:00
76,1765926714.507673,2025-12-16T23:11:54.507679+00:00
77,1765926714.533646,2025-12-16T23:11:54.533652+00:00
78,1765926714.5547671,2025-12-16T23:11:54.554774+00:00
79,1765926714.58288,2025-12-16T23:11:54.582884+00:00
80,1765926714.60023,2025-12-16T23:11:54.600235+00:00
81,1765926714.617884,2025-12-16T23:11:54.617889+00:00
82,1765926714.636106,2025-12-16T23:11:54.636112+00:00
83,1765926714.656492,2025-12-16T23:11:54.656496+00:00
84,1765926714.6754718,2025-12-16T23:11:54.675475+00:00
85,1765926714.69634,2025-12-16T23:11:54.696347+00:00
86,1765926714.716685,2025-12-16T23:11:54.716688+00:00
87,1765926714.7340438,2025-12-16T23:11:54.734048+00:00
88,1765926714.7549381,2025-12-16T23:11:54.754941+00:00
89,1765926714.774914,2025-12-16T23:11:54.774918+00:00
90,1765926714.795797,2025-12-16T23:11:54.795801+00:00
91,1765926714.8163068,2025-12-16T23:11:54.816313+00:00
92,1765926714.8356621,2025-12-16T23:11:54.835669+00:00
93,1765926714.854443,2025-12-16T23:11:54.854447+00:00
94,1765926714.875333,2025-12-16T23:11:54.875338+00:00
95,1765926714.895853,2025-12-16T23:11:54.895858+00:00
96,1765926714.916686,2025-12-16T23:11:54.916690+00:00
97,1765926714.934363,2025-12-16T23:11:54.934379+00:00
98,1765926714.9549599,2025-12-16T23:11:54.954969+00:00
99,1765926714.974103,2025-12-16T23:11:54.974296+00:00
100,1765926714.9926898,2025-12-16T23:11:54.992692+00:00
101,1765926715.011001,2025-12-16T23:11:55.011007+00:00
102,1765926715.031904,2025-12-16T23:11:55.031912+00:00
103,1765926715.0509539,2025-12-16T23:11:55.050963+00:00
104,1765926715.069686,2025-12-16T23:11:55.069690+00:00
105,1765926715.090643,2025-12-16T23:11:55.090649+00:00
106,1765926715.107498,2025-12-16T23:11:55.107499+00:00
107,1765926715.128363,2025-12-16T23:11:55.128376+00:00
108,1765926715.1452658,2025-12-16T23:11:55.145268+00:00
109,1765926715.165195,2025-12-16T23:11:55.165200+00:00
110,1765926715.182688,2025-12-16T23:11:55.182693+00:00
111,1765926715.200923,2025-12-16T23:11:55.200928+00:00
112,1765926715.2218199,2025-12-16T23:11:55.221820+00:00
113,1765926715.2402902,2025-12-16T23:11:55.240291+00:00
114,1765926715.2573628,2025-12-16T23:11:55.257365+00:00
115,1765926715.2757351,2025-12-16T23:11:55.275738+00:00
116,1765926715.292615,2025-12-16T23:11:55.292617+00:00
117,1765926715.3134809,2025-12-16T23:11:55.313483+00:00
118,1765926715.334249,2025-12-16T23:11:55.334250+00:00
119,1765926715.350961,2025-12-16T23:11:55.350964+00:00
120,1765926715.3708642,2025-12-16T23:11:55.370871+00:00
121,1765926715.389224,2025-12-16T23:11:55.389237+00:00
122,1765926715.410107,2025-12-16T23:11:55.410109+00:00
123,1765926715.4291258,2025-12-16T23:11:55.429129+00:00
124,1765926715.448239,2025-12-16T23:11:55.448245+00:00
125,1765926715.468682,2025-12-16T23:11:55.468687+00:00
126,1765926715.489582,2025-12-16T23:11:55.489586+00:00
127,1765926715.510171,2025-12-16T23:11:55.510179+00:00
128,1765926715.5305312,2025-12-16T23:11:55.530536+00:00
129,1765926715.5509,2025-12-16T23:11:55.550906+00:00
130,1765926715.5731058,2025-12-16T23:11:55.573133+00:00
131,1765926715.593578,2025-12-16T23:11:55.593583+00:00
132,1765926715.611511,2025-12-16T23:11:55.611516+00:00
133,1765926715.629119,2025-12-16T23:11:55.629121+00:00
134,1765926715.647876,2025-12-16T23:11:55.647880+00:00
135,1765926715.668758,2025-12-16T23:11:55.668765+00:00
136,1765926715.6862311,2025-12-16T23:11:55.686235+00:00
137,1765926715.70376,2025-12-16T23:11:55.703768+00:00
138,1765926715.7247,2025-12-16T23:11:55.724705+00:00
139,1765926715.742529,2025-12-16T23:11:55.742531+00:00
140,1765926715.759477,2025-12-16T23:11:55.759482+00:00
141,1765926715.776323,2025-12-16T23:11:55.776326+00:00
142,1765926715.7948139,2025-12-16T23:11:55.794818+00:00
143,1765926715.811659,2025-12-16T23:11:55.811664+00:00
144,1765926715.831886,2025-12-16T23:11:55.831887+00:00
145,1765926715.850825,2025-12-16T23:11:55.850829+00:00
146,1765926715.86889,2025-12-16T23:11:55.868895+00:00
147,1765926715.887039,2025-12-16T23:11:55.887042+00:00
148,1765926715.908214,2025-12-16T23:11:55.908217+00:00
149,1765926715.9281762,2025-12-16T23:11:55.928179+00:00
150,1765926715.949057,2025-12-16T23:11:55.949058+00:00
151,1765926715.9675899,2025-12-16T23:11:55.967605+00:00
152,1765926715.9846652,2025-12-16T23:11:55.984696+00:00
153,1765926716.0056782,2025-12-16T23:11:56.005685+00:00
154,1765926716.02446,2025-12-16T23:11:56.024465+00:00
155,1765926716.0418382,2025-12-16T23:11:56.041844+00:00
156,1765926716.058833,2025-12-16T23:11:56.058967+00:00
157,1765926716.075855,2025-12-16T23:11:56.075878+00:00
158,1765926716.09678,2025-12-16T23:11:56.096782+00:00
159,1765926716.1168041,2025-12-16T23:11:56.116808+00:00
160,1765926716.137674,2025-12-16T23:11:56.137676+00:00
161,1765926716.1544619,2025-12-16T23:11:56.154466+00:00
162,1765926716.173471,2025-12-16T23:11:56.173476+00:00
163,1765926716.192489,2025-12-16T23:11:56.192492+00:00
164,1765926716.213373,2025-12-16T23:11:56.213377+00:00
165,1765926716.2342021,2025-12-16T23:11:56.234206+00:00
166,1765926716.251986,2025-12-16T23:11:56.251987+00:00
167,1765926716.271502,2025-12-16T23:11:56.271506+00:00
168,1765926716.2916539,2025-12-16T23:11:56.291659+00:00
169,1765926716.311141,2025-12-16T23:11:56.311149+00:00
170,1765926716.328923,2025-12-16T23:11:56.328926+00:00
171,1765926716.347559,2025-12-16T23:11:56.347564+00:00
172,1765926716.366373,2025-12-16T23:11:56.366376+00:00
173,1765926716.3868,2025-12-16T23:11:56.386802+00:00
174,1765926716.403511,2025-12-16T23:11:56.403512+00:00
175,1765926716.423939,2025-12-16T23:11:56.423942+00:00
176,1765926716.444824,2025-12-16T23:11:56.444830+00:00
177,1765926716.461941,2025-12-16T23:11:56.461945+00:00
