frame_index,timestamp_unix,timestamp_iso
0,1765394488.882951,2025-12-10T19:21:28.882966+00:00
1,1765394488.9032571,2025-12-10T19:21:28.903263+00:00
2,1765394488.9200609,2025-12-10T19:21:28.920079+00:00
3,1765394488.937074,2025-12-10T19:21:28.937081+00:00
4,1765394488.95589,2025-12-10T19:21:28.955895+00:00
5,1765394488.974806,2025-12-10T19:21:28.974859+00:00
6,1765394488.995994,2025-12-10T19:21:28.996011+00:00
7,1765394489.016185,2025-12-10T19:21:29.016191+00:00
8,1765394489.037141,2025-12-10T19:21:29.037148+00:00
9,1765394489.058026,2025-12-10T19:21:29.058030+00:00
10,1765394489.0753212,2025-12-10T19:21:29.075326+00:00
11,1765394489.096257,2025-12-10T19:21:29.096262+00:00
12,1765394489.115042,2025-12-10T19:21:29.115046+00:00
13,1765394489.132249,2025-12-10T19:21:29.132258+00:00
14,1765394489.1492338,2025-12-10T19:21:29.149237+00:00
15,1765394489.167864,2025-12-10T19:21:29.167865+00:00
16,1765394489.187408,2025-12-10T19:21:29.187410+00:00
17,1765394489.2041678,2025-12-10T19:21:29.204169+00:00
18,1765394489.225028,2025-12-10T19:21:29.225031+00:00
19,1765394489.2455108,2025-12-10T19:21:29.245515+00:00
20,1765394489.2663949,2025-12-10T19:21:29.266399+00:00
21,1765394489.2835898,2025-12-10T19:21:29.283594+00:00
22,1765394489.3044329,2025-12-10T19:21:29.304438+00:00
23,1765394489.325323,2025-12-10T19:21:29.325326+00:00
24,1765394489.346219,2025-12-10T19:21:29.346223+00:00
25,1765394489.364774,2025-12-10T19:21:29.364779+00:00
26,1765394489.385656,2025-12-10T19:21:29.385658+00:00
27,1765394489.406272,2025-12-10T19:21:29.406273+00:00
28,1765394489.427138,2025-12-10T19:21:29.427139+00:00
29,1765394489.44801,2025-12-10T19:21:29.448013+00:00
30,1765394489.4663491,2025-12-10T19:21:29.466355+00:00
31,1765394489.487267,2025-12-10T19:21:29.487270+00:00
32,1765394489.5054898,2025-12-10T19:21:29.505491+00:00
33,1765394489.526353,2025-12-10T19:21:29.526355+00:00
34,1765394489.544188,2025-12-10T19:21:29.544194+00:00
35,1765394489.5615091,2025-12-10T19:21:29.561513+00:00
36,1765394489.5823932,2025-12-10T19:21:29.582394+00:00
37,1765394489.603261,2025-12-10T19:21:29.603263+00:00
38,1765394489.621193,2025-12-10T19:21:29.621196+00:00
39,1765394489.642077,2025-12-10T19:21:29.642080+00:00
40,1765394489.66063,2025-12-10T19:21:29.660638+00:00
41,1765394489.681552,2025-12-10T19:21:29.681560+00:00
42,1765394489.701644,2025-12-10T19:21:29.701651+00:00
43,1765394489.722084,2025-12-10T19:21:29.722091+00:00
44,1765394489.740632,2025-12-10T19:21:29.740640+00:00
45,1765394489.7601469,2025-12-10T19:21:29.760151+00:00
46,1765394489.779375,2025-12-10T19:21:29.779379+00:00
47,1765394489.799008,2025-12-10T19:21:29.799014+00:00
48,1765394489.817673,2025-12-10T19:21:29.817677+00:00
49,1765394489.838592,2025-12-10T19:21:29.838597+00:00
50,1765394489.856033,2025-12-10T19:21:29.856036+00:00
51,1765394489.876915,2025-12-10T19:21:29.876917+00:00
52,1765394489.897803,2025-12-10T19:21:29.897804+00:00
53,1765394489.918655,2025-12-10T19:21:29.918656+00:00
54,1765394489.93936,2025-12-10T19:21:29.939361+00:00
55,1765394489.958675,2025-12-10T19:21:29.958676+00:00
56,1765394489.977024,2025-12-10T19:21:29.977026+00:00
57,1765394489.997909,2025-12-10T19:21:29.997915+00:00
58,1765394490.015625,2025-12-10T19:21:30.015630+00:00
59,1765394490.035118,2025-12-10T19:21:30.035122+00:00
60,1765394490.0559921,2025-12-10T19:21:30.055996+00:00
61,1765394490.076176,2025-12-10T19:21:30.076181+00:00
62,1765394490.0970721,2025-12-10T19:21:30.097080+00:00
63,1765394490.117975,2025-12-10T19:21:30.117982+00:00
64,1765394490.138884,2025-12-10T19:21:30.138887+00:00
65,1765394490.156168,2025-12-10T19:21:30.156170+00:00
66,1765394490.172918,2025-12-10T19:21:30.172929+00:00
67,1765394490.193816,2025-12-10T19:21:30.193820+00:00
68,1765394490.2147,2025-12-10T19:21:30.214705+00:00
69,1765394490.231863,2025-12-10T19:21:30.231867+00:00
70,1765394490.252743,2025-12-10T19:21:30.252746+00:00
71,1765394490.27363,2025-12-10T19:21:30.273637+00:00
72,1765394490.293793,2025-12-10T19:21:30.293795+00:00
73,1765394490.314535,2025-12-10T19:21:30.314536+00:00
74,1765394490.335385,2025-12-10T19:21:30.335386+00:00
75,1765394490.3562372,2025-12-10T19:21:30.356239+00:00
76,1765394490.37323,2025-12-10T19:21:30.373253+00:00
77,1765394490.3944058,2025-12-10T19:21:30.394421+00:00
78,1765394490.4154081,2025-12-10T19:21:30.415414+00:00
79,1765394490.434276,2025-12-10T19:21:30.434282+00:00
80,1765394490.466357,2025-12-10T19:21:30.466363+00:00
81,1765394490.490897,2025-12-10T19:21:30.490903+00:00
82,1765394490.516875,2025-12-10T19:21:30.516881+00:00
83,1765394490.548726,2025-12-10T19:21:30.548731+00:00
84,1765394490.565639,2025-12-10T19:21:30.565645+00:00
85,1765394490.584683,2025-12-10T19:21:30.584688+00:00
86,1765394490.604636,2025-12-10T19:21:30.604641+00:00
87,1765394490.622124,2025-12-10T19:21:30.622129+00:00
88,1765394490.643012,2025-12-10T19:21:30.643017+00:00
89,1765394490.663888,2025-12-10T19:21:30.663890+00:00
90,1765394490.684761,2025-12-10T19:21:30.684767+00:00
91,1765394490.703004,2025-12-10T19:21:30.703008+00:00
92,1765394490.723881,2025-12-10T19:21:30.723885+00:00
93,1765394490.7410262,2025-12-10T19:21:30.741031+00:00
94,1765394490.761905,2025-12-10T19:21:30.761908+00:00
95,1765394490.78278,2025-12-10T19:21:30.782784+00:00
96,1765394490.803655,2025-12-10T19:21:30.803662+00:00
97,1765394490.824536,2025-12-10T19:21:30.824537+00:00
98,1765394490.841784,2025-12-10T19:21:30.841786+00:00
99,1765394490.860346,2025-12-10T19:21:30.860347+00:00
100,1765394490.87781,2025-12-10T19:21:30.877814+00:00
101,1765394490.8982348,2025-12-10T19:21:30.898239+00:00
102,1765394490.919233,2025-12-10T19:21:30.919247+00:00
103,1765394490.937058,2025-12-10T19:21:30.937060+00:00
104,1765394490.957932,2025-12-10T19:21:30.957937+00:00
105,1765394490.976167,2025-12-10T19:21:30.976170+00:00
106,1765394490.997059,2025-12-10T19:21:30.997065+00:00
107,1765394491.017954,2025-12-10T19:21:31.017958+00:00
108,1765394491.0369,2025-12-10T19:21:31.036905+00:00
109,1765394491.057778,2025-12-10T19:21:31.057782+00:00
110,1765394491.078645,2025-12-10T19:21:31.078648+00:00
111,1765394491.099513,2025-12-10T19:21:31.099517+00:00
112,1765394491.119777,2025-12-10T19:21:31.119780+00:00
113,1765394491.140266,2025-12-10T19:21:31.140269+00:00
114,1765394491.1611369,2025-12-10T19:21:31.161140+00:00
115,1765394491.178732,2025-12-10T19:21:31.178734+00:00
116,1765394491.198373,2025-12-10T19:21:31.198375+00:00
117,1765394491.219178,2025-12-10T19:21:31.219181+00:00
118,1765394491.240052,2025-12-10T19:21:31.240055+00:00
119,1765394491.260926,2025-12-10T19:21:31.260932+00:00
120,1765394491.279259,2025-12-10T19:21:31.279264+00:00
121,1765394491.2970161,2025-12-10T19:21:31.297021+00:00
122,1765394491.317892,2025-12-10T19:21:31.317898+00:00
123,1765394491.337565,2025-12-10T19:21:31.337684+00:00
124,1765394491.3578482,2025-12-10T19:21:31.357852+00:00
125,1765394491.376313,2025-12-10T19:21:31.376321+00:00
126,1765394491.396821,2025-12-10T19:21:31.396827+00:00
127,1765394491.414336,2025-12-10T19:21:31.414339+00:00
128,1765394491.4334872,2025-12-10T19:21:31.433491+00:00
129,1765394491.4506319,2025-12-10T19:21:31.450638+00:00
130,1765394491.4715362,2025-12-10T19:21:31.471540+00:00
131,1765394491.492413,2025-12-10T19:21:31.492419+00:00
132,1765394491.5110972,2025-12-10T19:21:31.511103+00:00
133,1765394491.531979,2025-12-10T19:21:31.531981+00:00
134,1765394491.552841,2025-12-10T19:21:31.552843+00:00
135,1765394491.573708,2025-12-10T19:21:31.573710+00:00
136,1765394491.594584,2025-12-10T19:21:31.594585+00:00
137,1765394491.615447,2025-12-10T19:21:31.615448+00:00
138,1765394491.633803,2025-12-10T19:21:31.633803+00:00
139,1765394491.65466,2025-12-10T19:21:31.654663+00:00
140,1765394491.675541,2025-12-10T19:21:31.675546+00:00
141,1765394491.693179,2025-12-10T19:21:31.693181+00:00
142,1765394491.712224,2025-12-10T19:21:31.712225+00:00
143,1765394491.729727,2025-12-10T19:21:31.729730+00:00
144,1765394491.7488818,2025-12-10T19:21:31.748885+00:00
145,1765394491.769759,2025-12-10T19:21:31.769761+00:00
146,1765394491.788411,2025-12-10T19:21:31.788413+00:00
147,1765394491.809294,2025-12-10T19:21:31.809296+00:00
148,1765394491.829768,2025-12-10T19:21:31.829773+00:00
149,1765394491.848015,2025-12-10T19:21:31.848017+00:00
150,1765394491.866076,2025-12-10T19:21:31.866082+00:00
151,1765394491.8869429,2025-12-10T19:21:31.886945+00:00
152,1765394491.90786,2025-12-10T19:21:31.907886+00:00
153,1765394491.924747,2025-12-10T19:21:31.924751+00:00
154,1765394491.9429162,2025-12-10T19:21:31.942919+00:00
155,1765394491.962201,2025-12-10T19:21:31.962206+00:00
156,1765394491.9795341,2025-12-10T19:21:31.979537+00:00
157,1765394491.99986,2025-12-10T19:21:31.999861+00:00
158,1765394492.0187352,2025-12-10T19:21:32.018738+00:00
159,1765394492.03691,2025-12-10T19:21:32.036921+00:00
160,1765394492.057824,2025-12-10T19:21:32.057827+00:00
161,1765394492.076949,2025-12-10T19:21:32.076950+00:00
162,1765394492.09581,2025-12-10T19:21:32.095812+00:00
163,1765394492.116618,2025-12-10T19:21:32.116619+00:00
164,1765394492.137229,2025-12-10T19:21:32.137230+00:00
165,1765394492.1580942,2025-12-10T19:21:32.158096+00:00
166,1765394492.178967,2025-12-10T19:21:32.178976+00:00
167,1765394492.19985,2025-12-10T19:21:32.199851+00:00
168,1765394492.217257,2025-12-10T19:21:32.217262+00:00
169,1765394492.234355,2025-12-10T19:21:32.234358+00:00
170,1765394492.254169,2025-12-10T19:21:32.254171+00:00
171,1765394492.275039,2025-12-10T19:21:32.275044+00:00
172,1765394492.294443,2025-12-10T19:21:32.294447+00:00
173,1765394492.315336,2025-12-10T19:21:32.315339+00:00
174,1765394492.333981,2025-12-10T19:21:32.333984+00:00
175,1765394492.353695,2025-12-10T19:21:32.353701+00:00
