frame_index,timestamp_unix,timestamp_iso
0,1765339606.830656,2025-12-10T04:06:46.830656+00:00
1,1765339606.8675632,2025-12-10T04:06:46.867563+00:00
2,1765339606.901435,2025-12-10T04:06:46.901434+00:00
3,1765339606.93503,2025-12-10T04:06:46.935030+00:00
4,1765339606.968706,2025-12-10T04:06:46.968705+00:00
5,1765339607.002457,2025-12-10T04:06:47.002456+00:00
6,1765339607.0360909,2025-12-10T04:06:47.036091+00:00
7,1765339607.0701497,2025-12-10T04:06:47.070149+00:00
8,1765339607.1039524,2025-12-10T04:06:47.103952+00:00
9,1765339607.1375322,2025-12-10T04:06:47.137532+00:00
10,1765339607.1711688,2025-12-10T04:06:47.171168+00:00
11,1765339607.2048666,2025-12-10T04:06:47.204866+00:00
12,1765339607.2385366,2025-12-10T04:06:47.238536+00:00
13,1765339607.271955,2025-12-10T04:06:47.271955+00:00
14,1765339607.3056047,2025-12-10T04:06:47.305604+00:00
15,1765339607.3390608,2025-12-10T04:06:47.339060+00:00
16,1765339607.3727634,2025-12-10T04:06:47.372763+00:00
17,1765339607.4065926,2025-12-10T04:06:47.406592+00:00
18,1765339607.4404767,2025-12-10T04:06:47.440476+00:00
19,1765339607.474012,2025-12-10T04:06:47.474011+00:00
20,1765339607.5075233,2025-12-10T04:06:47.507523+00:00
21,1765339607.5410118,2025-12-10T04:06:47.541011+00:00
22,1765339607.5747287,2025-12-10T04:06:47.574728+00:00
23,1765339607.6085725,2025-12-10T04:06:47.608572+00:00
24,1765339607.6419916,2025-12-10T04:06:47.641991+00:00
25,1765339607.6754208,2025-12-10T04:06:47.675420+00:00
26,1765339607.7089422,2025-12-10T04:06:47.708942+00:00
27,1765339607.7425804,2025-12-10T04:06:47.742580+00:00
28,1765339607.7764764,2025-12-10T04:06:47.776476+00:00
29,1765339607.8098922,2025-12-10T04:06:47.809892+00:00
30,1765339607.8435814,2025-12-10T04:06:47.843581+00:00
31,1765339607.8770585,2025-12-10T04:06:47.877058+00:00
32,1765339607.9105978,2025-12-10T04:06:47.910597+00:00
33,1765339607.9441295,2025-12-10T04:06:47.944129+00:00
34,1765339607.9776976,2025-12-10T04:06:47.977697+00:00
35,1765339608.0112925,2025-12-10T04:06:48.011292+00:00
36,1765339608.0449417,2025-12-10T04:06:48.044941+00:00
37,1765339608.0785697,2025-12-10T04:06:48.078569+00:00
38,1765339608.1121624,2025-12-10T04:06:48.112162+00:00
39,1765339608.1460223,2025-12-10T04:06:48.146022+00:00
40,1765339608.179589,2025-12-10T04:06:48.179589+00:00
41,1765339608.2133517,2025-12-10T04:06:48.213351+00:00
42,1765339608.246778,2025-12-10T04:06:48.246778+00:00
