frame_index,timestamp_unix,timestamp_iso
0,1765335786.2313995,2025-12-10T03:03:06.231399+00:00
1,1765335786.2543652,2025-12-10T03:03:06.254365+00:00
2,1765335786.2711082,2025-12-10T03:03:06.271108+00:00
3,1765335786.288033,2025-12-10T03:03:06.288033+00:00
4,1765335786.3048558,2025-12-10T03:03:06.304855+00:00
5,1765335786.3227026,2025-12-10T03:03:06.322702+00:00
6,1765335786.3399203,2025-12-10T03:03:06.339920+00:00
7,1765335786.3568745,2025-12-10T03:03:06.356874+00:00
8,1765335786.3737628,2025-12-10T03:03:06.373762+00:00
9,1765335786.390834,2025-12-10T03:03:06.390834+00:00
10,1765335786.4081082,2025-12-10T03:03:06.408108+00:00
11,1765335786.4251342,2025-12-10T03:03:06.425134+00:00
12,1765335786.4423163,2025-12-10T03:03:06.442316+00:00
13,1765335786.4595146,2025-12-10T03:03:06.459514+00:00
14,1765335786.476717,2025-12-10T03:03:06.476717+00:00
15,1765335786.4934843,2025-12-10T03:03:06.493484+00:00
16,1765335786.5106816,2025-12-10T03:03:06.510681+00:00
17,1765335786.5276964,2025-12-10T03:03:06.527696+00:00
18,1765335786.5444431,2025-12-10T03:03:06.544443+00:00
19,1765335786.5612266,2025-12-10T03:03:06.561226+00:00
20,1765335786.57825,2025-12-10T03:03:06.578249+00:00
21,1765335786.5949993,2025-12-10T03:03:06.594999+00:00
22,1765335786.6120265,2025-12-10T03:03:06.612026+00:00
23,1765335786.6290293,2025-12-10T03:03:06.629029+00:00
24,1765335786.6457775,2025-12-10T03:03:06.645777+00:00
25,1765335786.6630702,2025-12-10T03:03:06.663070+00:00
26,1765335786.6801548,2025-12-10T03:03:06.680154+00:00
27,1765335786.697002,2025-12-10T03:03:06.697002+00:00
28,1765335786.7138329,2025-12-10T03:03:06.713833+00:00
29,1765335786.731036,2025-12-10T03:03:06.731036+00:00
30,1765335786.748241,2025-12-10T03:03:06.748240+00:00
31,1765335786.7649689,2025-12-10T03:03:06.764968+00:00
32,1765335786.7821186,2025-12-10T03:03:06.782118+00:00
33,1765335786.7990675,2025-12-10T03:03:06.799067+00:00
34,1765335786.8162596,2025-12-10T03:03:06.816259+00:00
35,1765335786.833291,2025-12-10T03:03:06.833291+00:00
36,1765335786.8503883,2025-12-10T03:03:06.850388+00:00
37,1765335786.8675833,2025-12-10T03:03:06.867583+00:00
38,1765335786.8843224,2025-12-10T03:03:06.884322+00:00
39,1765335786.901312,2025-12-10T03:03:06.901312+00:00
40,1765335786.9180562,2025-12-10T03:03:06.918056+00:00
41,1765335786.9351053,2025-12-10T03:03:06.935105+00:00
42,1765335786.9520595,2025-12-10T03:03:06.952059+00:00
43,1765335786.9688082,2025-12-10T03:03:06.968808+00:00
44,1765335786.9860375,2025-12-10T03:03:06.986037+00:00
45,1765335787.0032032,2025-12-10T03:03:07.003203+00:00
46,1765335787.0201738,2025-12-10T03:03:07.020173+00:00
47,1765335787.0373569,2025-12-10T03:03:07.037356+00:00
48,1765335787.0540895,2025-12-10T03:03:07.054089+00:00
49,1765335787.070817,2025-12-10T03:03:07.070817+00:00
50,1765335787.0875456,2025-12-10T03:03:07.087545+00:00
51,1765335787.1044047,2025-12-10T03:03:07.104404+00:00
52,1765335787.1215425,2025-12-10T03:03:07.121542+00:00
53,1765335787.138617,2025-12-10T03:03:07.138617+00:00
54,1765335787.1553547,2025-12-10T03:03:07.155354+00:00
55,1765335787.172554,2025-12-10T03:03:07.172554+00:00
56,1765335787.1895673,2025-12-10T03:03:07.189567+00:00
57,1765335787.2065496,2025-12-10T03:03:07.206549+00:00
58,1765335787.2233343,2025-12-10T03:03:07.223334+00:00
59,1765335787.2406354,2025-12-10T03:03:07.240635+00:00
60,1765335787.2578385,2025-12-10T03:03:07.257838+00:00
61,1765335787.2747633,2025-12-10T03:03:07.274763+00:00
62,1765335787.2918622,2025-12-10T03:03:07.291862+00:00
63,1765335787.308919,2025-12-10T03:03:07.308919+00:00
