frame_index,timestamp_unix,timestamp_iso
0,1765927200.238518,2025-12-16T23:20:00.238527+00:00
1,1765927200.2590668,2025-12-16T23:20:00.259100+00:00
2,1765927200.276952,2025-12-16T23:20:00.276959+00:00
3,1765927200.297882,2025-12-16T23:20:00.297888+00:00
4,1765927200.318499,2025-12-16T23:20:00.318504+00:00
5,1765927200.339388,2025-12-16T23:20:00.339394+00:00
6,1765927200.3602948,2025-12-16T23:20:00.360314+00:00
7,1765927200.377184,2025-12-16T23:20:00.377191+00:00
8,1765927200.395793,2025-12-16T23:20:00.395797+00:00
9,1765927200.4146821,2025-12-16T23:20:00.414688+00:00
10,1765927200.433656,2025-12-16T23:20:00.433663+00:00
11,1765927200.451147,2025-12-16T23:20:00.451153+00:00
12,1765927200.472812,2025-12-16T23:20:00.472895+00:00
13,1765927200.494108,2025-12-16T23:20:00.494117+00:00
14,1765927200.5119848,2025-12-16T23:20:00.511992+00:00
15,1765927200.530634,2025-12-16T23:20:00.530643+00:00
16,1765927200.551554,2025-12-16T23:20:00.551558+00:00
17,1765927200.572435,2025-12-16T23:20:00.572436+00:00
18,1765927200.592926,2025-12-16T23:20:00.592930+00:00
19,1765927200.613832,2025-12-16T23:20:00.613840+00:00
20,1765927200.637908,2025-12-16T23:20:00.637914+00:00
21,1765927200.6568232,2025-12-16T23:20:00.656828+00:00
22,1765927200.6793652,2025-12-16T23:20:00.679373+00:00
23,1765927200.707671,2025-12-16T23:20:00.707676+00:00
24,1765927200.728128,2025-12-16T23:20:00.728134+00:00
25,1765927200.748096,2025-12-16T23:20:00.748101+00:00
26,1765927200.7689312,2025-12-16T23:20:00.768936+00:00
27,1765927200.7886012,2025-12-16T23:20:00.788609+00:00
28,1765927200.809515,2025-12-16T23:20:00.809517+00:00
29,1765927200.8289542,2025-12-16T23:20:00.828956+00:00
30,1765927200.845727,2025-12-16T23:20:00.845732+00:00
31,1765927200.8642938,2025-12-16T23:20:00.864312+00:00
32,1765927200.885312,2025-12-16T23:20:00.885316+00:00
33,1765927200.9056818,2025-12-16T23:20:00.905688+00:00
34,1765927200.922605,2025-12-16T23:20:00.922610+00:00
35,1765927200.943476,2025-12-16T23:20:00.943478+00:00
36,1765927200.96418,2025-12-16T23:20:00.964183+00:00
37,1765927200.9809659,2025-12-16T23:20:00.980970+00:00
38,1765927200.9988742,2025-12-16T23:20:00.998876+00:00
39,1765927201.0197408,2025-12-16T23:20:01.019757+00:00
40,1765927201.038992,2025-12-16T23:20:01.038999+00:00
41,1765927201.059865,2025-12-16T23:20:01.059870+00:00
42,1765927201.080726,2025-12-16T23:20:01.080738+00:00
43,1765927201.1017,2025-12-16T23:20:01.101704+00:00
44,1765927201.119051,2025-12-16T23:20:01.119054+00:00
45,1765927201.13782,2025-12-16T23:20:01.137823+00:00
46,1765927201.15804,2025-12-16T23:20:01.158051+00:00
47,1765927201.1764638,2025-12-16T23:20:01.176471+00:00
48,1765927201.1952682,2025-12-16T23:20:01.195277+00:00
49,1765927201.215289,2025-12-16T23:20:01.215294+00:00
50,1765927201.233691,2025-12-16T23:20:01.233697+00:00
51,1765927201.254655,2025-12-16T23:20:01.254659+00:00
52,1765927201.273089,2025-12-16T23:20:01.273101+00:00
53,1765927201.294198,2025-12-16T23:20:01.294204+00:00
54,1765927201.313098,2025-12-16T23:20:01.313105+00:00
55,1765927201.332198,2025-12-16T23:20:01.332205+00:00
56,1765927201.34904,2025-12-16T23:20:01.349048+00:00
57,1765927201.369219,2025-12-16T23:20:01.369227+00:00
58,1765927201.390198,2025-12-16T23:20:01.390205+00:00
59,1765927201.4074671,2025-12-16T23:20:01.407509+00:00
60,1765927201.428528,2025-12-16T23:20:01.428536+00:00
61,1765927201.4476988,2025-12-16T23:20:01.447707+00:00
62,1765927201.468079,2025-12-16T23:20:01.468085+00:00
63,1765927201.487413,2025-12-16T23:20:01.487422+00:00
64,1765927201.51513,2025-12-16T23:20:01.515571+00:00
65,1765927201.5364711,2025-12-16T23:20:01.536475+00:00
66,1765927201.5538728,2025-12-16T23:20:01.553879+00:00
67,1765927201.575453,2025-12-16T23:20:01.575459+00:00
68,1765927201.593854,2025-12-16T23:20:01.593904+00:00
69,1765927201.623782,2025-12-16T23:20:01.623787+00:00
70,1765927201.644364,2025-12-16T23:20:01.644369+00:00
71,1765927201.66215,2025-12-16T23:20:01.662155+00:00
72,1765927201.681814,2025-12-16T23:20:01.681819+00:00
73,1765927201.700383,2025-12-16T23:20:01.700394+00:00
74,1765927201.7229261,2025-12-16T23:20:01.722932+00:00
75,1765927201.741538,2025-12-16T23:20:01.741543+00:00
76,1765927201.762444,2025-12-16T23:20:01.762449+00:00
77,1765927201.7810209,2025-12-16T23:20:01.781026+00:00
78,1765927201.8006349,2025-12-16T23:20:01.800638+00:00
79,1765927201.820111,2025-12-16T23:20:01.820116+00:00
80,1765927201.837131,2025-12-16T23:20:01.837136+00:00
81,1765927201.855115,2025-12-16T23:20:01.855124+00:00
82,1765927201.873473,2025-12-16T23:20:01.873478+00:00
83,1765927201.89343,2025-12-16T23:20:01.893434+00:00
84,1765927201.914305,2025-12-16T23:20:01.914310+00:00
85,1765927201.934651,2025-12-16T23:20:01.934654+00:00
86,1765927201.9555368,2025-12-16T23:20:01.955541+00:00
87,1765927201.9751139,2025-12-16T23:20:01.975117+00:00
88,1765927201.995986,2025-12-16T23:20:01.995993+00:00
