frame_index,timestamp_unix,timestamp_iso
0,1765399148.94105,2025-12-10T20:39:08.941057+00:00
1,1765399148.9614432,2025-12-10T20:39:08.961450+00:00
2,1765399148.978216,2025-12-10T20:39:08.978221+00:00
3,1765399148.997483,2025-12-10T20:39:08.997487+00:00
4,1765399149.0169091,2025-12-10T20:39:09.016917+00:00
5,1765399149.0357602,2025-12-10T20:39:09.035767+00:00
6,1765399149.0566962,2025-12-10T20:39:09.056704+00:00
7,1765399149.07509,2025-12-10T20:39:09.075101+00:00
8,1765399149.0945878,2025-12-10T20:39:09.094593+00:00
9,1765399149.115455,2025-12-10T20:39:09.115456+00:00
10,1765399149.136312,2025-12-10T20:39:09.136316+00:00
11,1765399149.1530979,2025-12-10T20:39:09.153141+00:00
12,1765399149.174141,2025-12-10T20:39:09.174146+00:00
13,1765399149.191238,2025-12-10T20:39:09.191242+00:00
14,1765399149.209964,2025-12-10T20:39:09.209972+00:00
15,1765399149.2277682,2025-12-10T20:39:09.227770+00:00
16,1765399149.244977,2025-12-10T20:39:09.244982+00:00
17,1765399149.2658749,2025-12-10T20:39:09.265883+00:00
18,1765399149.282915,2025-12-10T20:39:09.282916+00:00
19,1765399149.30377,2025-12-10T20:39:09.303771+00:00
20,1765399149.3246279,2025-12-10T20:39:09.324629+00:00
21,1765399149.345474,2025-12-10T20:39:09.345474+00:00
22,1765399149.3663208,2025-12-10T20:39:09.366324+00:00
23,1765399149.3871858,2025-12-10T20:39:09.387187+00:00
24,1765399149.408061,2025-12-10T20:39:09.408067+00:00
25,1765399149.428575,2025-12-10T20:39:09.428584+00:00
26,1765399149.4494789,2025-12-10T20:39:09.449486+00:00
27,1765399149.467049,2025-12-10T20:39:09.467056+00:00
28,1765399149.484975,2025-12-10T20:39:09.484980+00:00
29,1765399149.505137,2025-12-10T20:39:09.505147+00:00
30,1765399149.5237,2025-12-10T20:39:09.523708+00:00
31,1765399149.540809,2025-12-10T20:39:09.540816+00:00
32,1765399149.557843,2025-12-10T20:39:09.557848+00:00
33,1765399149.574583,2025-12-10T20:39:09.574592+00:00
34,1765399149.595478,2025-12-10T20:39:09.595481+00:00
35,1765399149.616349,2025-12-10T20:39:09.616353+00:00
36,1765399149.637232,2025-12-10T20:39:09.637236+00:00
37,1765399149.6581051,2025-12-10T20:39:09.658106+00:00
38,1765399149.67897,2025-12-10T20:39:09.678973+00:00
39,1765399149.699847,2025-12-10T20:39:09.699854+00:00
40,1765399149.720473,2025-12-10T20:39:09.720488+00:00
41,1765399149.740868,2025-12-10T20:39:09.740879+00:00
42,1765399149.759263,2025-12-10T20:39:09.759275+00:00
43,1765399149.780204,2025-12-10T20:39:09.780216+00:00
44,1765399149.801153,2025-12-10T20:39:09.801160+00:00
45,1765399149.8179111,2025-12-10T20:39:09.817918+00:00
46,1765399149.8382359,2025-12-10T20:39:09.838246+00:00
