frame_index,timestamp_unix,timestamp_iso
0,1765927580.023604,2025-12-16T23:26:20.023608+00:00
1,1765927580.0444832,2025-12-16T23:26:20.044487+00:00
2,1765927580.065362,2025-12-16T23:26:20.065366+00:00
3,1765927580.0849931,2025-12-16T23:26:20.084998+00:00
4,1765927580.102915,2025-12-16T23:26:20.102919+00:00
5,1765927580.122854,2025-12-16T23:26:20.122877+00:00
6,1765927580.143766,2025-12-16T23:26:20.143771+00:00
7,1765927580.1628869,2025-12-16T23:26:20.162891+00:00
8,1765927580.183779,2025-12-16T23:26:20.183782+00:00
9,1765927580.204553,2025-12-16T23:26:20.204557+00:00
10,1765927580.225481,2025-12-16T23:26:20.225484+00:00
11,1765927580.246249,2025-12-16T23:26:20.246253+00:00
12,1765927580.267136,2025-12-16T23:26:20.267141+00:00
13,1765927580.2876968,2025-12-16T23:26:20.287701+00:00
14,1765927580.308545,2025-12-16T23:26:20.308550+00:00
15,1765927580.329237,2025-12-16T23:26:20.329239+00:00
16,1765927580.346213,2025-12-16T23:26:20.346214+00:00
17,1765927580.36707,2025-12-16T23:26:20.367071+00:00
18,1765927580.387518,2025-12-16T23:26:20.387519+00:00
19,1765927580.408402,2025-12-16T23:26:20.408407+00:00
20,1765927580.42912,2025-12-16T23:26:20.429125+00:00
21,1765927580.4501078,2025-12-16T23:26:20.450113+00:00
22,1765927580.4714491,2025-12-16T23:26:20.471457+00:00
23,1765927580.492367,2025-12-16T23:26:20.492373+00:00
24,1765927580.51372,2025-12-16T23:26:20.513727+00:00
25,1765927580.534039,2025-12-16T23:26:20.534045+00:00
26,1765927580.5522869,2025-12-16T23:26:20.552319+00:00
27,1765927580.5707462,2025-12-16T23:26:20.570751+00:00
28,1765927580.589938,2025-12-16T23:26:20.589941+00:00
29,1765927580.610861,2025-12-16T23:26:20.610865+00:00
30,1765927580.628851,2025-12-16T23:26:20.628855+00:00
31,1765927580.649759,2025-12-16T23:26:20.649761+00:00
32,1765927580.6706638,2025-12-16T23:26:20.670666+00:00
33,1765927580.6876988,2025-12-16T23:26:20.687703+00:00
34,1765927580.70616,2025-12-16T23:26:20.706166+00:00
35,1765927580.7250261,2025-12-16T23:26:20.725031+00:00
36,1765927580.745749,2025-12-16T23:26:20.745756+00:00
37,1765927580.7666628,2025-12-16T23:26:20.766669+00:00
38,1765927580.783904,2025-12-16T23:26:20.783910+00:00
39,1765927580.801134,2025-12-16T23:26:20.801137+00:00
40,1765927580.819204,2025-12-16T23:26:20.819209+00:00
41,1765927580.838858,2025-12-16T23:26:20.838860+00:00
42,1765927580.858735,2025-12-16T23:26:20.858741+00:00
43,1765927580.8755279,2025-12-16T23:26:20.875532+00:00
44,1765927580.8959281,2025-12-16T23:26:20.895929+00:00
45,1765927580.9126248,2025-12-16T23:26:20.912626+00:00
46,1765927580.9334888,2025-12-16T23:26:20.933492+00:00
47,1765927580.9541929,2025-12-16T23:26:20.954194+00:00
48,1765927580.97506,2025-12-16T23:26:20.975061+00:00
49,1765927580.992369,2025-12-16T23:26:20.992371+00:00
50,1765927581.013251,2025-12-16T23:26:21.013257+00:00
51,1765927581.032539,2025-12-16T23:26:21.032544+00:00
52,1765927581.055404,2025-12-16T23:26:21.055430+00:00
53,1765927581.074338,2025-12-16T23:26:21.074358+00:00
54,1765927581.0931358,2025-12-16T23:26:21.093141+00:00
55,1765927581.112559,2025-12-16T23:26:21.112573+00:00
56,1765927581.129932,2025-12-16T23:26:21.129938+00:00
57,1765927581.1506429,2025-12-16T23:26:21.150649+00:00
