frame_index,timestamp_unix,timestamp_iso
0,1765335254.0359435,2025-12-10T02:54:14.035943+00:00
1,1765335254.053619,2025-12-10T02:54:14.053618+00:00
2,1765335254.0706172,2025-12-10T02:54:14.070617+00:00
3,1765335254.0875633,2025-12-10T02:54:14.087563+00:00
4,1765335254.104718,2025-12-10T02:54:14.104718+00:00
5,1765335254.1215775,2025-12-10T02:54:14.121577+00:00
6,1765335254.1386712,2025-12-10T02:54:14.138671+00:00
7,1765335254.155707,2025-12-10T02:54:14.155706+00:00
8,1765335254.172684,2025-12-10T02:54:14.172684+00:00
9,1765335254.1899304,2025-12-10T02:54:14.189930+00:00
10,1765335254.207428,2025-12-10T02:54:14.207428+00:00
11,1765335254.2245822,2025-12-10T02:54:14.224582+00:00
12,1765335254.2418437,2025-12-10T02:54:14.241843+00:00
13,1765335254.259093,2025-12-10T02:54:14.259093+00:00
14,1765335254.2761738,2025-12-10T02:54:14.276173+00:00
15,1765335254.293097,2025-12-10T02:54:14.293097+00:00
16,1765335254.3100588,2025-12-10T02:54:14.310058+00:00
17,1765335254.327269,2025-12-10T02:54:14.327269+00:00
18,1765335254.3440142,2025-12-10T02:54:14.344014+00:00
19,1765335254.3611357,2025-12-10T02:54:14.361135+00:00
20,1765335254.3785377,2025-12-10T02:54:14.378537+00:00
21,1765335254.3955176,2025-12-10T02:54:14.395517+00:00
22,1765335254.4126525,2025-12-10T02:54:14.412652+00:00
23,1765335254.4294033,2025-12-10T02:54:14.429403+00:00
24,1765335254.4465585,2025-12-10T02:54:14.446558+00:00
25,1765335254.463491,2025-12-10T02:54:14.463491+00:00
26,1765335254.480621,2025-12-10T02:54:14.480621+00:00
27,1765335254.497682,2025-12-10T02:54:14.497682+00:00
28,1765335254.5145702,2025-12-10T02:54:14.514570+00:00
29,1765335254.5313275,2025-12-10T02:54:14.531327+00:00
30,1765335254.5480516,2025-12-10T02:54:14.548051+00:00
31,1765335254.5648072,2025-12-10T02:54:14.564807+00:00
32,1765335254.58175,2025-12-10T02:54:14.581749+00:00
33,1765335254.5984745,2025-12-10T02:54:14.598474+00:00
34,1765335254.6153092,2025-12-10T02:54:14.615309+00:00
35,1765335254.6323156,2025-12-10T02:54:14.632315+00:00
36,1765335254.6495,2025-12-10T02:54:14.649499+00:00
37,1765335254.66653,2025-12-10T02:54:14.666529+00:00
38,1765335254.6835291,2025-12-10T02:54:14.683529+00:00
39,1765335254.7007515,2025-12-10T02:54:14.700751+00:00
40,1765335254.7178466,2025-12-10T02:54:14.717846+00:00
41,1765335254.7349806,2025-12-10T02:54:14.734980+00:00
42,1765335254.75178,2025-12-10T02:54:14.751780+00:00
43,1765335254.7686453,2025-12-10T02:54:14.768645+00:00
44,1765335254.785393,2025-12-10T02:54:14.785393+00:00
