frame_index,timestamp_unix,timestamp_iso
0,1765396824.0373912,2025-12-10T20:00:24.037395+00:00
1,1765396824.0582788,2025-12-10T20:00:24.058283+00:00
2,1765396824.079226,2025-12-10T20:00:24.079267+00:00
3,1765396824.10032,2025-12-10T20:00:24.100328+00:00
4,1765396824.119798,2025-12-10T20:00:24.119802+00:00
5,1765396824.140681,2025-12-10T20:00:24.140686+00:00
6,1765396824.16146,2025-12-10T20:00:24.161465+00:00
7,1765396824.182337,2025-12-10T20:00:24.182339+00:00
8,1765396824.2031941,2025-12-10T20:00:24.203195+00:00
9,1765396824.224056,2025-12-10T20:00:24.224060+00:00
10,1765396824.244842,2025-12-10T20:00:24.244854+00:00
11,1765396824.2637818,2025-12-10T20:00:24.263786+00:00
12,1765396824.283367,2025-12-10T20:00:24.283370+00:00
13,1765396824.3028412,2025-12-10T20:00:24.302843+00:00
14,1765396824.3237178,2025-12-10T20:00:24.323720+00:00
15,1765396824.344585,2025-12-10T20:00:24.344586+00:00
16,1765396824.3614678,2025-12-10T20:00:24.361470+00:00
17,1765396824.3805451,2025-12-10T20:00:24.380547+00:00
18,1765396824.401412,2025-12-10T20:00:24.401414+00:00
19,1765396824.4222772,2025-12-10T20:00:24.422278+00:00
20,1765396824.443156,2025-12-10T20:00:24.443164+00:00
21,1765396824.464073,2025-12-10T20:00:24.464080+00:00
22,1765396824.484224,2025-12-10T20:00:24.484233+00:00
23,1765396824.502551,2025-12-10T20:00:24.502556+00:00
24,1765396824.523371,2025-12-10T20:00:24.523380+00:00
25,1765396824.5442932,2025-12-10T20:00:24.544299+00:00
26,1765396824.565191,2025-12-10T20:00:24.565197+00:00
27,1765396824.5857348,2025-12-10T20:00:24.585739+00:00
28,1765396824.606624,2025-12-10T20:00:24.606628+00:00
29,1765396824.626761,2025-12-10T20:00:24.626770+00:00
30,1765396824.644137,2025-12-10T20:00:24.644169+00:00
31,1765396824.665062,2025-12-10T20:00:24.665072+00:00
