frame_index,timestamp_unix,timestamp_iso
0,1765396578.826185,2025-12-10T19:56:18.826190+00:00
1,1765396578.847084,2025-12-10T19:56:18.847089+00:00
2,1765396578.867966,2025-12-10T19:56:18.867969+00:00
3,1765396578.888834,2025-12-10T19:56:18.888839+00:00
4,1765396578.909733,2025-12-10T19:56:18.909739+00:00
5,1765396578.930336,2025-12-10T19:56:18.930339+00:00
6,1765396578.9510322,2025-12-10T19:56:18.951039+00:00
7,1765396578.971919,2025-12-10T19:56:18.971923+00:00
8,1765396578.992707,2025-12-10T19:56:18.992712+00:00
9,1765396579.013578,2025-12-10T19:56:19.013584+00:00
10,1765396579.034454,2025-12-10T19:56:19.034457+00:00
11,1765396579.054044,2025-12-10T19:56:19.054053+00:00
12,1765396579.074948,2025-12-10T19:56:19.074951+00:00
13,1765396579.095816,2025-12-10T19:56:19.095818+00:00
14,1765396579.113548,2025-12-10T19:56:19.113551+00:00
15,1765396579.1343172,2025-12-10T19:56:19.134319+00:00
16,1765396579.155199,2025-12-10T19:56:19.155204+00:00
17,1765396579.175981,2025-12-10T19:56:19.175982+00:00
18,1765396579.196854,2025-12-10T19:56:19.196856+00:00
19,1765396579.2177122,2025-12-10T19:56:19.217712+00:00
20,1765396579.238579,2025-12-10T19:56:19.238586+00:00
21,1765396579.25943,2025-12-10T19:56:19.259437+00:00
22,1765396579.2789629,2025-12-10T19:56:19.278969+00:00
23,1765396579.296768,2025-12-10T19:56:19.296774+00:00
24,1765396579.317751,2025-12-10T19:56:19.317763+00:00
25,1765396579.3391218,2025-12-10T19:56:19.339129+00:00
26,1765396579.360022,2025-12-10T19:56:19.360026+00:00
27,1765396579.379605,2025-12-10T19:56:19.379611+00:00
28,1765396579.400548,2025-12-10T19:56:19.400553+00:00
29,1765396579.421437,2025-12-10T19:56:19.421440+00:00
30,1765396579.442334,2025-12-10T19:56:19.442339+00:00
31,1765396579.463073,2025-12-10T19:56:19.463081+00:00
32,1765396579.4839811,2025-12-10T19:56:19.483984+00:00
33,1765396579.502732,2025-12-10T19:56:19.502736+00:00
34,1765396579.519997,2025-12-10T19:56:19.519999+00:00
35,1765396579.540873,2025-12-10T19:56:19.540875+00:00
