frame_index,timestamp_unix,timestamp_iso
0,1765393600.801219,2025-12-10T19:06:40.801220+00:00
1,1765393600.820472,2025-12-10T19:06:40.820477+00:00
2,1765393600.839186,2025-12-10T19:06:40.839190+00:00
3,1765393600.860063,2025-12-10T19:06:40.860066+00:00
4,1765393600.876808,2025-12-10T19:06:40.876812+00:00
5,1765393600.896235,2025-12-10T19:06:40.896239+00:00
6,1765393600.913964,2025-12-10T19:06:40.913968+00:00
7,1765393600.9309409,2025-12-10T19:06:40.930962+00:00
8,1765393600.9514618,2025-12-10T19:06:40.951467+00:00
9,1765393600.968983,2025-12-10T19:06:40.968988+00:00
10,1765393600.988535,2025-12-10T19:06:40.988542+00:00
11,1765393601.005603,2025-12-10T19:06:41.005608+00:00
12,1765393601.0265222,2025-12-10T19:06:41.026526+00:00
13,1765393601.047426,2025-12-10T19:06:41.047436+00:00
14,1765393601.068341,2025-12-10T19:06:41.068345+00:00
15,1765393601.0851939,2025-12-10T19:06:41.085197+00:00
16,1765393601.101941,2025-12-10T19:06:41.101944+00:00
17,1765393601.1197371,2025-12-10T19:06:41.119744+00:00
18,1765393601.139742,2025-12-10T19:06:41.139747+00:00
19,1765393601.157332,2025-12-10T19:06:41.157343+00:00
20,1765393601.1782699,2025-12-10T19:06:41.178275+00:00
21,1765393601.198391,2025-12-10T19:06:41.198397+00:00
22,1765393601.219315,2025-12-10T19:06:41.219320+00:00
23,1765393601.2395499,2025-12-10T19:06:41.239555+00:00
24,1765393601.2604742,2025-12-10T19:06:41.260485+00:00
25,1765393601.281481,2025-12-10T19:06:41.281487+00:00
26,1765393601.3002229,2025-12-10T19:06:41.300231+00:00
27,1765393601.3208692,2025-12-10T19:06:41.320875+00:00
28,1765393601.340671,2025-12-10T19:06:41.340682+00:00
29,1765393601.361137,2025-12-10T19:06:41.361142+00:00
30,1765393601.379919,2025-12-10T19:06:41.379943+00:00
31,1765393601.397899,2025-12-10T19:06:41.397909+00:00
32,1765393601.4150999,2025-12-10T19:06:41.415115+00:00
33,1765393601.4347782,2025-12-10T19:06:41.434789+00:00
34,1765393601.4560158,2025-12-10T19:06:41.456027+00:00
35,1765393601.474296,2025-12-10T19:06:41.474303+00:00
36,1765393601.498126,2025-12-10T19:06:41.498134+00:00
37,1765393601.516961,2025-12-10T19:06:41.516967+00:00
38,1765393601.537357,2025-12-10T19:06:41.537363+00:00
39,1765393601.558251,2025-12-10T19:06:41.558255+00:00
40,1765393601.575671,2025-12-10T19:06:41.575673+00:00
41,1765393601.595562,2025-12-10T19:06:41.595563+00:00
42,1765393601.616419,2025-12-10T19:06:41.616420+00:00
43,1765393601.637284,2025-12-10T19:06:41.637284+00:00
44,1765393601.654887,2025-12-10T19:06:41.654892+00:00
45,1765393601.6758,2025-12-10T19:06:41.675807+00:00
46,1765393601.696738,2025-12-10T19:06:41.696748+00:00
47,1765393601.725713,2025-12-10T19:06:41.725720+00:00
48,1765393601.74662,2025-12-10T19:06:41.746624+00:00
49,1765393601.767504,2025-12-10T19:06:41.767510+00:00
50,1765393601.784426,2025-12-10T19:06:41.784433+00:00
51,1765393601.8043451,2025-12-10T19:06:41.804352+00:00
52,1765393601.8243442,2025-12-10T19:06:41.824353+00:00
53,1765393601.8453279,2025-12-10T19:06:41.845338+00:00
54,1765393601.8634508,2025-12-10T19:06:41.863457+00:00
55,1765393601.8803468,2025-12-10T19:06:41.880357+00:00
56,1765393601.8991868,2025-12-10T19:06:41.899194+00:00
57,1765393601.918464,2025-12-10T19:06:41.918471+00:00
58,1765393601.936704,2025-12-10T19:06:41.936713+00:00
59,1765393601.9537752,2025-12-10T19:06:41.953781+00:00
60,1765393601.9707441,2025-12-10T19:06:41.970751+00:00
61,1765393601.9876869,2025-12-10T19:06:41.987694+00:00
62,1765393602.0075939,2025-12-10T19:06:42.007602+00:00
63,1765393602.028524,2025-12-10T19:06:42.028533+00:00
64,1765393602.049449,2025-12-10T19:06:42.049454+00:00
65,1765393602.070318,2025-12-10T19:06:42.070320+00:00
66,1765393602.087713,2025-12-10T19:06:42.087718+00:00
67,1765393602.108531,2025-12-10T19:06:42.108536+00:00
68,1765393602.1294231,2025-12-10T19:06:42.129428+00:00
69,1765393602.150325,2025-12-10T19:06:42.150327+00:00
70,1765393602.167475,2025-12-10T19:06:42.167476+00:00
71,1765393602.188332,2025-12-10T19:06:42.188337+00:00
72,1765393602.2092202,2025-12-10T19:06:42.209226+00:00
73,1765393602.230125,2025-12-10T19:06:42.230130+00:00
74,1765393602.24771,2025-12-10T19:06:42.247715+00:00
75,1765393602.2685251,2025-12-10T19:06:42.268533+00:00
76,1765393602.2894452,2025-12-10T19:06:42.289452+00:00
77,1765393602.3103979,2025-12-10T19:06:42.310404+00:00
78,1765393602.331402,2025-12-10T19:06:42.331408+00:00
79,1765393602.352303,2025-12-10T19:06:42.352330+00:00
80,1765393602.371159,2025-12-10T19:06:42.371166+00:00
81,1765393602.423677,2025-12-10T19:06:42.423691+00:00
82,1765393602.458606,2025-12-10T19:06:42.458616+00:00
83,1765393602.491215,2025-12-10T19:06:42.491274+00:00
84,1765393602.513391,2025-12-10T19:06:42.513414+00:00
85,1765393602.54611,2025-12-10T19:06:42.546195+00:00
86,1765393602.596025,2025-12-10T19:06:42.596030+00:00
87,1765393602.617268,2025-12-10T19:06:42.617277+00:00
88,1765393602.635066,2025-12-10T19:06:42.635071+00:00
89,1765393602.654879,2025-12-10T19:06:42.654885+00:00
90,1765393602.675779,2025-12-10T19:06:42.675784+00:00
91,1765393602.69585,2025-12-10T19:06:42.695854+00:00
92,1765393602.716516,2025-12-10T19:06:42.716520+00:00
93,1765393602.7337012,2025-12-10T19:06:42.733705+00:00
94,1765393602.7538738,2025-12-10T19:06:42.753880+00:00
95,1765393602.7747798,2025-12-10T19:06:42.774782+00:00
96,1765393602.7956538,2025-12-10T19:06:42.795659+00:00
97,1765393602.816545,2025-12-10T19:06:42.816551+00:00
98,1765393602.837443,2025-12-10T19:06:42.837448+00:00
99,1765393602.858336,2025-12-10T19:06:42.858339+00:00
100,1765393602.8792121,2025-12-10T19:06:42.879216+00:00
101,1765393602.900117,2025-12-10T19:06:42.900124+00:00
102,1765393602.918765,2025-12-10T19:06:42.918780+00:00
103,1765393602.93956,2025-12-10T19:06:42.939568+00:00
104,1765393602.9580631,2025-12-10T19:06:42.958073+00:00
105,1765393602.979006,2025-12-10T19:06:42.979012+00:00
106,1765393602.999022,2025-12-10T19:06:42.999033+00:00
107,1765393603.016209,2025-12-10T19:06:43.016216+00:00
108,1765393603.033602,2025-12-10T19:06:43.033615+00:00
109,1765393603.0516858,2025-12-10T19:06:43.051695+00:00
110,1765393603.069227,2025-12-10T19:06:43.069234+00:00
111,1765393603.0899541,2025-12-10T19:06:43.089961+00:00
112,1765393603.107567,2025-12-10T19:06:43.107572+00:00
113,1765393603.128482,2025-12-10T19:06:43.128489+00:00
114,1765393603.1490738,2025-12-10T19:06:43.149080+00:00
